timestamp_us,lat_synth,lon_synth,alt_synth,vehicle_heading_deg,ground_track_deg,roll_deg,pitch_deg,yaw_deg,v_north_mps,v_east_mps,v_down_mps,speed_mps
1146523506,43.47732686667544,-80.545066800567,336.18589363049307,0.14035785,234.68253,1.0566639,1.0832851,0.14035785,-1.5827628428230915,2.233971774780317,1.6405358231560025,2.737840044110787
1146748761,43.477324942495905,-80.54506293058441,335.96771477761735,0.10468385,235.73851,1.0903469,1.059724,0.10468385,-1.570721216943915,2.305918797509517,1.559125842004719,2.790058537390481
1147059698,43.477323622868205,-80.54506004470697,335.8086357995361,0.08430977,237.7825,1.0833114,1.0449449,0.08430977,-1.4690095556478053,2.331168976450019,1.590789780812979,2.7554197268923644
1147235985,43.47732198932004,-80.54505666777031,335.62677354974835,0.03681782,236.00473,1.080711,1.067306,0.03681782,-1.5707148189818385,2.329094537588538,1.5504529747780904,2.8092394713861464
1147424479,43.47732014368479,-80.54505284651873,335.4016111003112,359.98593,236.53094,1.0357062,1.0296236,-0.014056005,-1.4819953353861306,2.241680703116551,1.6922732551703963,2.68727418564451
1147611916,43.47731781357802,-80.54504792905726,335.0882468547282,359.94308,236.50716,0.99261725,1.011239,-0.056903772,-1.3740926976515058,2.076590988339575,1.6684537407270494,2.4900523839052715
1147861130,43.47731559885613,-80.54504314527813,334.73124834044904,359.89563,238.11691,0.9654162,0.95594704,-0.10436841,-1.2520914469158524,2.01289244576733,1.921730809732486,2.370541918985407
1148173753,43.47731357767528,-80.54503841811348,334.3603568744236,359.82037,239.95398,0.98084396,0.8936827,-0.1796353,-1.188478106416217,2.0546907285762623,1.9959104911653232,2.373654187013755
1148600147,43.47731256192564,-80.54503595024808,334.1689336227114,359.7892,240.43774,0.95663136,0.8729541,-0.21078467,-1.1307324983861702,1.9935050602098037,1.9142325171220866,2.2918591597191837
1148762602,43.477311032146474,-80.54503207632709,333.8491125708591,359.6859,241.8027,0.9028999,0.80366176,-0.3141012,-1.0210231081724592,1.904416092327908,1.9696571354095729,2.1608537294642707
1148876659,43.47731014904452,-80.5450297394688,333.6551557938351,359.65103,242.49033,0.8933979,0.7792022,-0.34897992,-0.9830690953974516,1.8876794563716706,1.9395677702404412,2.1283229492568108
1149125933,43.47730869367459,-80.54502575751295,333.30696281907797,359.5813,243.13394,0.8795058,0.7816845,-0.41869202,-0.941788369558463,1.8590944188815965,2.079014225941639,2.084033922793074
1149249536,43.47730774926054,-80.54502293712432,333.0409580059057,359.50912,245.71207,0.8686211,0.7223655,-0.4908726,-0.8280235992170619,1.8348983106739005,2.171738146288001,2.0130759775463796
1149350441,43.477307027437675,-80.5450206097208,332.8223638138255,359.43555,247.38284,0.91724694,0.6930528,-0.5644653,-0.7798747222867722,1.8719491773782364,2.170490173615771,2.0279049053515616
1149749150,43.47730635945999,-80.5450183309953,332.592543901084,359.39667,248.00285,0.90134513,0.66775936,-0.6033381,-0.7435927559307757,1.8407206447229245,2.298199127415368,1.9852412142059475
1149874922,43.47730552827019,-80.54501541458565,332.30316952804196,359.32193,248.92796,0.9345124,0.6359206,-0.6780742,-0.722887528765157,1.8761324925123146,2.2950882076623302,2.010581883113609
1150159722,43.47730475428892,-80.5450124930425,332.013974810735,359.243,250.16049,0.9764907,0.6075918,-0.7569735,-0.6844180154813846,1.8969391113831506,2.3247063135971704,2.0166323443331398
1150281787,43.4773041872118,-80.54501006694241,331.7738481895712,359.203,252.14548,1.0033747,0.58910906,-0.79701084,-0.6312702504168813,1.9597676536538884,2.4012662116382546,2.0589296698453445
1150422699,43.477303667283955,-80.54500754072133,331.5322254593548,359.1579,254.16519,1.0305831,0.5693791,-0.84209603,-0.5787836810667636,2.0406439139295456,2.4162273021639087,2.121136047717564
1150560003,43.47730302487397,-80.54500397894154,331.18693832311993,359.06958,257.25763,1.0675869,0.5273215,-0.9304134,-0.47642102144642695,2.1067791608520228,2.5212537055086988,2.15997579205796
1150677965,43.47730263242408,-80.54500082635656,330.88855154755083,358.97803,261.0405,1.0892762,0.46573263,-1.0219679,-0.3409884244100682,2.1628069495687585,2.535035904929619,2.1895220955004264
1150801129,43.47730234462176,-80.54499809895864,330.6279821125338,358.92883,261.72607,1.1194125,0.4427335,-1.0711521,-0.3203815348003889,2.203151567897095,2.6056943501699896,2.226324585267944
1150949631,43.477302101380815,-80.54499383756632,330.2428190753301,358.83478,266.53494,1.1430458,0.38576412,-1.1652265,-0.14084106204649993,2.3260159916797583,2.6135285729197455,2.3302760777016003
1151410502,43.47730213546184,-80.54499007202267,329.90863612367446,358.73312,271.59448,1.1731013,0.31602785,-1.2668906,0.06720999410017436,2.4144794165469574,2.643846148285198,2.415414671694258
1151623487,43.47730234222203,-80.54498439649011,329.41079693637283,358.56775,273.30917,1.187497,0.22299747,-1.4322424,0.14196253818283333,2.4552302865297624,2.630849747909472,2.4593310314271095
1151999689,43.477302433488816,-80.54498123567767,329.1468027795961,358.51382,272.2787,1.2183557,0.24578649,-1.4861696,0.10159818403158552,2.5532573967603716,2.6399415677675715,2.5552779741370735
